name,family,target,control_estimate,candidate_estimate,control_relative_error,candidate_relative_error,absolute_error_change_pp
hmrc/dividend_income_count_income_band_30_000_to_40_000@2025,hmrc_spi,667000.0,667118.4145302773,667397.620798111,0.0001775330289014276,0.0005961331306011423,0.04186001016997147
hmrc/dividend_income_count_income_band_40_000_to_50_000@2025,hmrc_spi,627000.0,627162.6924381256,626971.544523716,0.00025947757276811856,-4.538353474326491e-05,-0.021409403802485367
hmrc/dividend_income_count_income_band_500_000_to_1_000_000@2025,hmrc_spi,32000.0,31914.33546447754,31929.55731201172,-0.0026770167350769042,-0.002201333999633789,-0.04756827354431151
hmrc/dividend_income_count_income_band_50_000_to_70_000@2025,hmrc_spi,643000.0,642162.5516755949,643025.1111498247,-0.0013024079695258515,3.905311014726295e-05,-0.12633548593785887
hmrc/dividend_income_count_income_band_70_000_to_100_000@2025,hmrc_spi,336000.0,336064.1584918499,336283.36672258377,0.00019094789241041457,0.0008433533410231272,0.06524054486127126
hmrc/dividend_income_income_band_100_000_to_150_000@2025,hmrc_spi,6870000000.0,6894273786.925237,6891162516.622944,0.003533302318083945,0.0030804245448244364,-0.04528777732595085
hmrc/dividend_income_income_band_12_570_to_15_000@2025,hmrc_spi,175000000.0,174824337.84038645,174647766.9937784,-0.001003783769220284,-0.002012760035551957,0.10089762663316729
hmrc/dividend_income_income_band_150_000_to_200_000@2025,hmrc_spi,3450000000.0,3449923615.56849,3462478300.690716,-2.2140414930426557e-05,0.003616898750932113,0.3594758336001686
hmrc/dividend_income_income_band_15_000_to_20_000@2025,hmrc_spi,855000000.0,855082374.5444342,853251250.6250467,9.634449641425707e-05,-0.0020453209063780934,0.19489764099638363
hmrc/dividend_income_income_band_200_000_to_300_000@2025,hmrc_spi,3700000000.0,3697358285.405196,3696543154.0687127,-0.0007139769175145432,-0.0009342826841316997,0.022030576661715644
hmrc/dividend_income_income_band_20_000_to_30_000@2025,hmrc_spi,3330000000.0,3331018611.9216385,3332014411.7466683,0.00030588946595750413,0.0006049284524529546,0.029903898649545044
hmrc/dividend_income_income_band_300_000_to_500_000@2025,hmrc_spi,3430000000.0,3436143439.386361,3442016019.7673182,0.0017910902001052834,0.003503212760151093,0.17121225600458095
hmrc/dividend_income_income_band_30_000_to_40_000@2025,hmrc_spi,4700000000.0,4692892862.74632,4707275957.274032,-0.001512156862485155,0.0015480760157514126,0.0035919153266257466
hmrc/dividend_income_income_band_40_000_to_50_000@2025,hmrc_spi,8400000000.0,8409454356.005359,8395737304.968556,0.0011255185720665114,-0.0005074636942194757,-0.061805487784703565
hmrc/dividend_income_income_band_50_000_to_70_000@2025,hmrc_spi,12500000000.0,12500481578.788755,12496676863.40134,3.852630310043335e-05,-0.00026585092789276125,0.02273246247923279
hmrc/dividend_income_income_band_70_000_to_100_000@2025,hmrc_spi,9440000000.0,9440689361.02068,9445466344.601028,7.302553185163919e-05,0.0005790619280750469,0.05060363962234077
hmrc/employment_income_count_income_band_100_000_to_150_000@2025,hmrc_spi,791000.0,792964.9012224728,792138.8263628536,0.002484072341937772,0.001439729915112057,-0.1044342426825715
hmrc/employment_income_count_income_band_12_570_to_15_000@2025,hmrc_spi,1360000.0,1365177.517014742,1364502.4826648142,0.003806997804957278,0.0033106490182457492,-0.049634878671152856
hmrc/employment_income_count_income_band_150_000_to_200_000@2025,hmrc_spi,264000.0,264663.1562137604,263860.07652664185,0.0025119553551529394,-0.0005300131566596753,-0.1981942198493264
hmrc/employment_income_count_income_band_15_000_to_20_000@2025,hmrc_spi,3100000.0,3109879.536339771,3104651.6507803467,0.003186947206377743,0.0015005325097892613,-0.16864146965884816
hmrc/employment_income_count_income_band_200_000_to_300_000@2025,hmrc_spi,180000.0,180104.21351242065,179753.73133850098,0.0005789639578925239,-0.0013681592305501303,0.07891952726576064
hmrc/employment_income_count_income_band_20_000_to_30_000@2025,hmrc_spi,7470000.0,7499823.851601991,7484920.125304093,0.003992483480855538,0.00199733939813824,-0.1995144082717298
hmrc/employment_income_count_income_band_300_000_to_500_000@2025,hmrc_spi,93000.0,92867.96628284454,92751.92737674713,-0.00141971738876835,-0.002667447561858803,0.12477301730904529
hmrc/employment_income_count_income_band_30_000_to_40_000@2025,hmrc_spi,5370000.0,5449477.36409642,5442028.5377696715,0.014800254021679681,0.013413135525078498,-0.13871184966011835
hmrc/employment_income_count_income_band_40_000_to_50_000@2025,hmrc_spi,3500000.0,3507028.743809776,3502050.24144875,0.002008212517078833,0.000585783271071368,-0.1422429246007465
hmrc/employment_income_count_income_band_500_000_to_1_000_000@2025,hmrc_spi,44000.0,43993.48078918457,43946.834396362305,-0.00014816388216885653,-0.0012083091735839843,0.10601452914151277
hmrc/employment_income_count_income_band_50_000_to_70_000@2025,hmrc_spi,3430000.0,3434298.003418244,3435972.7879767786,0.0012530622210623777,0.0017413376025593522,0.048827538149697446
hmrc/employment_income_count_income_band_70_000_to_100_000@2025,hmrc_spi,1640000.0,1657474.498050928,1655284.3107624054,0.010655181738370802,0.009319701684393535,-0.1335480053977267
hmrc/employment_income_income_band_100_000_to_150_000@2025,hmrc_spi,82300000000.0,82437277887.10991,82477677437.58824,0.001668018069379211,0.002158899606175475,0.0490881536796264
hmrc/employment_income_income_band_12_570_to_15_000@2025,hmrc_spi,16900000000.0,16867559505.962223,16866580981.908524,-0.001919555860223488,-0.0019774566918033397,0.005790083157985169
hmrc/employment_income_income_band_150_000_to_200_000@2025,hmrc_spi,39200000000.0,39343722658.34471,39224460536.383736,0.0036663943455283498,0.0006239932750952973,-0.30424010704330523
hmrc/employment_income_income_band_15_000_to_20_000@2025,hmrc_spi,48600000000.0,48571104009.64969,48573626956.30167,-0.0005945677026813021,-0.0005426552201303239,-0.005191248255097822
hmrc/employment_income_income_band_200_000_to_300_000@2025,hmrc_spi,36600000000.0,36686181384.16371,36591627859.24364,0.002354682627423813,-0.00022874701520117255,-0.21259356122226405
hmrc/employment_income_income_band_20_000_to_30_000@2025,hmrc_spi,172000000000.0,172083482725.8886,172063615826.5224,0.00048536468539890024,0.00036985945652558084,-0.01155052288733194
hmrc/employment_income_income_band_300_000_to_500_000@2025,hmrc_spi,29000000000.0,30564748001.398754,30301756357.25937,0.0539568276344398,0.04488815025032306,-0.9068677384116736
hmrc/employment_income_income_band_30_000_to_40_000@2025,hmrc_spi,170000000000.0,170115166383.40378,170032447485.84415,0.000677449314139871,0.00019086756378909842,-0.04865817503507726
hmrc/employment_income_income_band_40_000_to_50_000@2025,hmrc_spi,139000000000.0,139158516908.86105,139086852358.84,0.0011404094162665718,0.0006248371139568082,-0.05155723023097635
hmrc/employment_income_income_band_500_000_to_1_000_000@2025,hmrc_spi,23100000000.0,23117163879.138275,23082529683.230755,0.0007430250709210021,-0.0007562907692313916,0.001326569831038959
hmrc/employment_income_income_band_50_000_to_70_000@2025,hmrc_spi,174000000000.0,174344680401.29572,174756801223.34763,0.0019809218465271,0.004349432318089803,0.23685104715627034
hmrc/employment_income_income_band_70_000_to_100_000@2025,hmrc_spi,118000000000.0,118035277549.29321,117956350721.91338,0.00029896228214587193,-0.00036990913632732326,0.007094685418145133
hmrc/private_pension_income_count_income_band_100_000_to_150_000@2025,hmrc_spi,109000.0,109048.34322357178,109161.64456558228,0.00044351581258511325,0.0014829776658924348,0.10394618533073217
hmrc/private_pension_income_count_income_band_12_570_to_15_000@2025,hmrc_spi,1070000.0,1071354.7379851341,1070596.143336296,0.0012661102664804904,0.0005571433049496089,-0.07089669615308815
hmrc/private_pension_income_count_income_band_150_000_to_200_000@2025,hmrc_spi,29000.0,29040.356709480286,29000.459478378296,0.0013916106717339878,1.5844082010203393e-05,-0.13757665897237845
hmrc/private_pension_income_count_income_band_15_000_to_20_000@2025,hmrc_spi,2140000.0,2141104.6531006563,2138787.0376602025,0.000516193037689881,-0.0005668048316810855,0.005061179399120448
hmrc/private_pension_income_count_income_band_200_000_to_300_000@2025,hmrc_spi,20000.0,19962.649101257324,20082.078704833984,-0.001867544937133789,0.004103935241699218,0.22363903045654293
hmrc/private_pension_income_count_income_band_20_000_to_30_000@2025,hmrc_spi,2660000.0,2661302.84004879,2659180.0798906432,0.0004897894920263075,-0.00030824064261532086,-0.018154884941098667
hmrc/private_pension_income_count_income_band_300_000_to_500_000@2025,hmrc_spi,10000.0,10001.05462551117,10029.502806663513,0.00010546255111694336,0.0029502806663513183,0.2844818115234375
hmrc/private_pension_income_count_income_band_30_000_to_40_000@2025,hmrc_spi,1450000.0,1448803.863445282,1450017.896736145,-0.0008249217618744949,1.2342576651737608e-05,-0.08125791852227573
hmrc/private_pension_income_count_income_band_40_000_to_50_000@2025,hmrc_spi,779000.0,778593.1363544464,778820.1164355278,-0.0005222896605309228,-0.0002309160006061598,-0.0291373659924763
hmrc/private_pension_income_count_income_band_500_000_to_1_000_000@2025,hmrc_spi,4000.0,4003.2963256835938,3993.177444458008,0.0008240814208984375,-0.0017056388854980468,0.08815574645996094
hmrc/private_pension_income_count_income_band_50_000_to_70_000@2025,hmrc_spi,643000.0,641976.118216753,643367.7096328735,-0.0015923511403530234,0.0005718656809852802,-0.10204854593677433
hmrc/private_pension_income_count_income_band_70_000_to_100_000@2025,hmrc_spi,259000.0,259416.3604233319,258208.08591270447,0.0016075692020536896,-0.0030575833486313985,0.1450014146577709
hmrc/private_pension_income_income_band_100_000_to_150_000@2025,hmrc_spi,5430000000.0,5433440329.915841,5434683887.414151,0.0006335782533777353,0.0008625943672469966,0.022901611386926132
hmrc/private_pension_income_income_band_12_570_to_15_000@2025,hmrc_spi,4350000000.0,4356060765.123558,4354845031.623423,0.0013932793387489758,0.0011138003732006029,-0.02794789655483729
hmrc/private_pension_income_income_band_150_000_to_200_000@2025,hmrc_spi,1810000000.0,1812924024.293221,1806842622.6002488,0.0016154830349287275,-0.001744407403177451,0.01289243682487235
hmrc/private_pension_income_income_band_15_000_to_20_000@2025,hmrc_spi,13600000000.0,13603170338.357073,13594692879.58194,0.0002331131144906493,-0.00039022944250443405,0.015711632801378477
hmrc/private_pension_income_income_band_200_000_to_300_000@2025,hmrc_spi,1570000000.0,1564151609.361326,1580843500.957539,-0.0037250895787732615,0.006906688507986676,0.3181598929213415
hmrc/private_pension_income_income_band_20_000_to_30_000@2025,hmrc_spi,30200000000.0,30210500378.603336,30205728919.41489,0.0003476946557396137,0.00018969931837385063,-0.015799533736576308
hmrc/private_pension_income_income_band_300_000_to_500_000@2025,hmrc_spi,1120000000.0,980300037.0694891,992994511.6282674,-0.12473210975938472,-0.11339775747476125,-1.133435228462347
hmrc/private_pension_income_income_band_30_000_to_40_000@2025,hmrc_spi,24900000000.0,24889272149.0994,24924507957.4174,-0.00043083738556628246,0.000984255317967886,0.05534179324016036
hmrc/private_pension_income_income_band_40_000_to_50_000@2025,hmrc_spi,16900000000.0,16906004975.266615,16908386003.829512,0.0003553239802730718,0.0004962132443498014,0.014088926407672956
hmrc/private_pension_income_income_band_500_000_to_1_000_000@2025,hmrc_spi,640000000.0,640246080.3115848,638899817.9100064,0.0003845004868512973,-0.0017190345156149938,0.13345340287636964
hmrc/private_pension_income_income_band_50_000_to_70_000@2025,hmrc_spi,17400000000.0,17383249921.012943,17411039971.17449,-0.0009626482176469386,0.0006344811019822921,-0.03281671156646466
hmrc/private_pension_income_income_band_70_000_to_100_000@2025,hmrc_spi,9470000000.0,9480415417.97901,9439299568.338987,0.001099832943929211,-0.0032418618438239334,0.21420288998947223
hmrc/property_income_count_income_band_100_000_to_150_000@2025,hmrc_spi,137000.0,136474.92591285706,137168.26479148865,-0.003832657570386455,0.0012282101568514413,-0.2604447413535014
hmrc/property_income_count_income_band_12_570_to_15_000@2025,hmrc_spi,101000.0,101109.31782150269,101346.8582649231,0.0010823546683434212,0.0034342402467633236,0.23518855784199025
hmrc/property_income_count_income_band_150_000_to_200_000@2025,hmrc_spi,54000.0,54171.188457489014,53825.39771270752,0.00317015662016692,-0.00323337569060149,0.006321907043457028
hmrc/property_income_count_income_band_15_000_to_20_000@2025,hmrc_spi,232000.0,231389.88915538788,231284.48879432678,-0.0026297881233281104,-0.003084100024453525,0.04543119011254145
hmrc/property_income_count_income_band_200_000_to_300_000@2025,hmrc_spi,41000.0,41078.52325439453,40985.660652160645,0.0019152013266958842,-0.0003497401912037919,-0.15654611354920922
hmrc/property_income_count_income_band_20_000_to_30_000@2025,hmrc_spi,431000.0,430581.1872162819,431645.16889953613,-0.000971723396097701,0.0014969115998518163,0.05251882037541152
hmrc/property_income_count_income_band_300_000_to_500_000@2025,hmrc_spi,23000.0,23012.888721466064,23027.067195892334,0.0005603791941767154,0.001176834604014521,0.06164554098378056
hmrc/property_income_count_income_band_30_000_to_40_000@2025,hmrc_spi,364000.0,363327.8918809891,364464.5138530731,-0.001846450876403641,0.0012761369589920882,-0.05703139174115528
hmrc/property_income_count_income_band_40_000_to_50_000@2025,hmrc_spi,325000.0,325168.9147930145,324922.35222148895,0.0005197378246600811,-0.00023891624157245343,-0.02808215830876277
hmrc/property_income_count_income_band_50_000_to_70_000@2025,hmrc_spi,397000.0,396466.29116535187,397204.8216605553,-0.0013443547472245148,0.00051592357822498,-0.08284311689995348
hmrc/property_income_count_income_band_70_000_to_100_000@2025,hmrc_spi,226000.0,226300.05749225616,225959.64861869812,0.0013276880188325866,-0.00017854593496407028,-0.11491420838685162
hmrc/self_employment_income_count_income_band_100_000_to_150_000@2025,hmrc_spi,85000.0,84779.2965927124,85157.46286582947,-0.002596510673971737,0.0018525043038760914,-0.07440063700956458
hmrc/self_employment_income_count_income_band_12_570_to_15_000@2025,hmrc_spi,444000.0,443786.3394908905,444335.54044914246,-0.0004812173628592276,0.0007557217323028289,0.027450436944360133
hmrc/self_employment_income_count_income_band_150_000_to_200_000@2025,hmrc_spi,40000.0,40095.42194366455,39789.439628601074,0.0023855485916137696,-0.005264009284973145,0.28784606933593754
hmrc/self_employment_income_count_income_band_15_000_to_20_000@2025,hmrc_spi,651000.0,649448.8898844719,649775.5322070122,-0.0023826576275393346,-0.0018809029078153971,-0.05017547197239374
hmrc/self_employment_income_count_income_band_200_000_to_300_000@2025,hmrc_spi,34000.0,34100.544335365295,33880.59492301941,0.0029571863342733942,-0.0035119140288409063,0.05547276945675121
hmrc/self_employment_income_count_income_band_20_000_to_30_000@2025,hmrc_spi,961000.0,961648.5036541545,962860.4917839216,0.0006748217004729274,0.0019359956128216513,0.1261173912348724
hmrc/self_employment_income_count_income_band_300_000_to_500_000@2025,hmrc_spi,21000.0,21052.293586730957,21000.487686157227,0.0024901707967122395,2.3223150344122024e-05,-0.24669476463681175
hmrc/self_employment_income_count_income_band_30_000_to_40_000@2025,hmrc_spi,595000.0,596358.2788336277,595769.5046725273,0.0022828215691221864,0.0012932851639114507,-0.09895364052107357
hmrc/self_employment_income_count_income_band_40_000_to_50_000@2025,hmrc_spi,359000.0,358874.54667305946,358798.1196374893,-0.0003494521641797674,-0.000562340842648137,0.021288867846836954
hmrc/self_employment_income_count_income_band_50_000_to_70_000@2025,hmrc_spi,311000.0,310717.4570353031,310817.2210073471,-0.0009084982787681162,-0.0005877138027424215,-0.032078447602569476
hmrc/self_employment_income_count_income_band_70_000_to_100_000@2025,hmrc_spi,143000.0,143363.71698760986,142843.02161169052,0.0025434754378312117,-0.0010977509671991521,-0.14457244706320596
hmrc/self_employment_income_income_band_100_000_to_150_000@2025,hmrc_spi,4980000000.0,4984023895.826436,5002125371.4517975,0.0008080112101277195,0.004442845673051704,0.3634834462923984
hmrc/self_employment_income_income_band_12_570_to_15_000@2025,hmrc_spi,4810000000.0,4805984335.611502,4814485854.718028,-0.0008348574612262591,0.000932610128488164,0.009775266726190491
hmrc/self_employment_income_income_band_150_000_to_200_000@2025,hmrc_spi,3650000000.0,3656566481.5439396,3641379163.178382,0.0017990360394355043,-0.0023618731018131725,0.05628370623776682
hmrc/self_employment_income_income_band_15_000_to_20_000@2025,hmrc_spi,8030000000.0,8028363000.666877,8029726117.750705,-0.00020386043999043676,-3.4107378492557246e-05,-0.016975306149787952
hmrc/self_employment_income_income_band_200_000_to_300_000@2025,hmrc_spi,4390000000.0,4417881742.78326,4378035529.538005,0.006351194255867961,-0.0027253919047824887,-0.3625802351085472
hmrc/self_employment_income_income_band_20_000_to_30_000@2025,hmrc_spi,15700000000.0,18832491476.593945,18880756116.185246,0.19952175010152512,0.2025959309672131,0.30741808656879754
hmrc/self_employment_income_income_band_300_000_to_500_000@2025,hmrc_spi,4840000000.0,4854893343.750498,4842675904.852768,0.003077137138532607,0.0005528729034644513,-0.2524264235068156
hmrc/self_employment_income_income_band_30_000_to_40_000@2025,hmrc_spi,12600000000.0,15640360964.991894,15637827479.670216,0.24129848928507094,0.24109741902144569,-0.020107026362525815
hmrc/self_employment_income_income_band_40_000_to_50_000@2025,hmrc_spi,8730000000.0,9108844173.579672,8885513671.543478,0.04339566707670926,0.017813708080581674,-2.558195899612759
hmrc/self_employment_income_income_band_500_000_to_1_000_000@2025,hmrc_spi,6670000000.0,6671560517.966438,6656275570.626277,0.0002339607146084398,-0.002057635588264322,0.18236748736558825
hmrc/self_employment_income_income_band_50_000_to_70_000@2025,hmrc_spi,8220000000.0,8246860288.349117,8222861627.814151,0.003267674981644438,0.0003481299043979088,-0.2919545077246529
hmrc/self_employment_income_income_band_70_000_to_100_000@2025,hmrc_spi,5360000000.0,5381368863.645258,5351311047.545394,0.003986728292025737,-0.001621073219142921,-0.2365655072882816
hmrc/state_pension_count_income_band_100_000_to_150_000@2025,hmrc_spi,74000.0,73968.48151302338,74083.94567298889,-0.00042592549968410183,0.001134400986336373,0.07084754866522713
hmrc/state_pension_count_income_band_12_570_to_15_000@2025,hmrc_spi,1140000.0,1134548.6955971718,1134636.439702034,-0.004781845967393172,-0.0047048774543561435,-0.007696851303702883
hmrc/state_pension_count_income_band_150_000_to_200_000@2025,hmrc_spi,21000.0,21076.303547859192,21036.434980392456,0.0036335022790091377,0.0017349990663074312,-0.18985032127017065
hmrc/state_pension_count_income_band_15_000_to_20_000@2025,hmrc_spi,2050000.0,2048606.901837158,2045081.9775728807,-0.0006795600794351137,-0.0023990353303021046,0.17194752508669908
hmrc/state_pension_count_income_band_200_000_to_300_000@2025,hmrc_spi,14000.0,13982.514541625977,14033.310676574707,-0.0012489613124302456,0.0023793340410505023,0.11303727286202567
hmrc/state_pension_count_income_band_20_000_to_30_000@2025,hmrc_spi,2320000.0,2318867.7951540947,2316376.5817723274,-0.00048801933013159656,-0.0015618182015830072,0.10737988714514106
hmrc/state_pension_count_income_band_300_000_to_500_000@2025,hmrc_spi,8000.0,8003.899812698364,8016.0708866119385,0.0004874765872955322,0.0020088608264923094,0.15213842391967772
hmrc/state_pension_count_income_band_30_000_to_40_000@2025,hmrc_spi,1160000.0,1157248.0961830616,1157175.0187387466,-0.0023723308766710346,-0.0024353286734942734,0.006299779682323887
hmrc/state_pension_count_income_band_40_000_to_50_000@2025,hmrc_spi,568000.0,565906.816724062,566699.9505386353,-0.003685181823834567,-0.002288819474233708,-0.1396362349600859
hmrc/state_pension_count_income_band_500_000_to_1_000_000@2025,hmrc_spi,3000.0,3004.0203247070312,2993.7835235595703,0.0013401082356770833,-0.0020721588134765623,0.0732050577799479
hmrc/state_pension_count_income_band_50_000_to_70_000@2025,hmrc_spi,441000.0,436302.3439991841,438974.53312734456,-0.010652281180988467,-0.004592895402846796,-0.605938577814167
hmrc/state_pension_count_income_band_70_000_to_100_000@2025,hmrc_spi,176000.0,176113.6406710202,175479.15962600708,0.0006456856307965857,-0.0029593203067779543,0.23136346759813686
hmrc/state_pension_income_band_100_000_to_150_000@2025,hmrc_spi,847000000.0,847427364.7766821,848303808.7041687,0.000504562900451167,0.0015393255066926534,0.10347626062414864
hmrc/state_pension_income_band_12_570_to_15_000@2025,hmrc_spi,11800000000.0,13033227546.5607,13033212492.867386,0.10451080903056775,0.10450953329384625,-0.00012757367214982773
hmrc/state_pension_income_band_150_000_to_200_000@2025,hmrc_spi,265000000.0,266009583.33404294,265512754.50858057,0.003809748430350704,0.0019349226738889262,-0.18748257564617776
hmrc/state_pension_income_band_15_000_to_20_000@2025,hmrc_spi,22200000000.0,25342727509.764053,25326176361.54487,0.14156430224162403,0.14081875502454363,-0.07455472170803945
hmrc/state_pension_income_band_200_000_to_300_000@2025,hmrc_spi,179000000.0,178828836.30172962,179534540.62778068,-0.0009562217780468184,0.0029862604903948373,0.20300387123480187
hmrc/state_pension_income_band_20_000_to_30_000@2025,hmrc_spi,24900000000.0,29499726951.278637,29557872946.87977,0.18472799001119025,0.18706317055742042,0.23351805462301645
hmrc/state_pension_income_band_300_000_to_500_000@2025,hmrc_spi,96000000.0,95667021.17564905,95843214.89340216,-0.003468529420322428,-0.001633178193727508,-0.18353512265949198
hmrc/state_pension_income_band_30_000_to_40_000@2025,hmrc_spi,12300000000.0,13973223039.1955,13973400701.728178,0.13603439343052842,0.13604883753887625,0.0014444108347833051
hmrc/state_pension_income_band_40_000_to_50_000@2025,hmrc_spi,6020000000.0,6352584516.144807,6332412976.960441,0.055246597366246986,0.051895843348910405,-0.33507540173365813
hmrc/state_pension_income_band_500_000_to_1_000_000@2025,hmrc_spi,43000000.0,43037970.99150249,42904568.971734256,0.0008830463140114795,-0.002219326238738243,0.13362799247267634
hmrc/state_pension_income_band_50_000_to_70_000@2025,hmrc_spi,4660000000.0,4791615583.981081,4785714760.981318,0.028243687549588198,0.026977416519596238,-0.12662710299919597
hmrc/state_pension_income_band_70_000_to_100_000@2025,hmrc_spi,1890000000.0,1891505349.6346827,1886420716.8490741,0.0007964812881918811,-0.0018938006089554893,0.10973193207636082
isc.private_school_students@2025,isc,556551.0,556227.3886165619,556125.4962882996,-0.0005814586326106868,-0.0007645367840511282,0.01830781514404414
obr.attendance_allowance@2025,obr,8492497075.074617,8495117485.085889,8482816736.632687,0.00030855589211356343,-0.0011398695055594961,0.08313136134459327
obr.carers_allowance@2025,obr,4569403813.760573,4571134406.246751,4570928918.236375,0.0003787348539793825,0.00033376443360262403,-0.004497042037675849
obr.child_benefit@2025,obr,13389272724.45089,15759391835.595362,15649031340.746838,0.17701626966013373,0.1687738133953518,-0.8242456264781928
obr.council_tax@2025,obr,50925163826.30539,47022874245.53085,47161572620.27391,-0.07662792394904008,-0.07390435146891754,-0.27235724801225464
obr.esa@2025,obr,7206287181.538654,6475729628.614429,6509898925.556877,-0.10137780170568216,-0.09663620647339889,-0.47415952322832633
obr.income_tax@2025,obr,331437583074.4429,289208975664.497,289277484990.5292,-0.1274104373385473,-0.12720373378550823,-0.02067035530390615
obr.jobseekers_allowance@2025,obr,280558748.04472804,281315294.25617826,280696853.353428,0.0026965696729214336,0.0004922509444544145,-0.2204318728467019
obr.ni@2025,obr,200081395082.7125,196836566204.77274,196935189863.2001,-0.016217544247921527,-0.015724626561164107,-0.04929176867574207
obr.ni_employee@2025,obr,49544363784.26465,47811612495.26749,47858392837.82478,-0.03497373175568935,-0.034029520568297854,-0.09442111873914985
obr.ni_employer@2025,obr,145324007512.71753,146121664326.81866,146176809372.04532,0.005488816526280636,0.005868279260418547,0.03794627341379107
obr.ni_self_employed@2025,obr,2902816090.4147716,2903289600.529053,2899987872.7277045,0.0001631209486006385,-0.0009743013676980546,0.08111804190974162
obr.pension_credit@2025,obr,6146422389.476461,6146934201.258123,6135357481.668367,8.326986810055244e-05,-0.0018002192343693627,0.17169493662688104
obr.pip@2025,obr,36910059270.5278,36900612286.28908,36925162975.16164,-0.0002559460598392224,0.00040920293633597463,0.015325687649675224
obr.sdlt@2025,obr,15406516698.785578,15467288072.986925,15428332402.652102,0.003944523956290371,0.0014160049473248791,-0.25285190089654913
obr.state_pension@2025,obr,146185954351.57382,137018135866.62624,137856714380.9764,-0.06271340174651249,-0.05697701949235002,-0.5736382254162474
obr.statutory_maternity_pay@2025,obr,3194800881.520547,3195978838.32002,3189762668.959949,0.00036871055291328326,-0.0015770036216466764,0.12082930687333931
obr.tv_licence_fee@2025,obr,3872000000.0,3873761399.8596377,3872382206.1125503,0.000454906988542804,9.871025634045935e-05,-0.03561967322023447
obr.vat@2025,obr,180168938685.41794,192246685136.8141,188915490408.41504,0.06703567518086105,0.048546390886327666,-1.8489284294533386
obr.winter_fuel_allowance@2025,obr,1911040880.4619167,1911426611.002743,1910612883.536038,0.00020184316555964303,-0.000223960110039777,0.002211694448013397
ons.household_composition.couple_3_plus_children_households@2025,ons_household_composition,931000.0,930534.1579246521,931079.7128439706,-0.0005003674278709993,8.56206702154978e-05,-0.041474675765550154
ons.household_composition.couple_no_children_households@2025,ons_household_composition,8119000.0,8127232.394597758,8122550.28512754,0.0010139665719617697,0.00043728108480602524,-0.05766854871557444
ons.household_composition.couple_non_dependent_children_only_households@2025,ons_household_composition,1848000.0,1848949.091872692,1848643.6012821198,0.0005135778531883702,0.0003482690920561423,-0.016530876113222792
ons.household_composition.couple_under_3_children_households@2025,ons_household_composition,5439000.0,5435166.614212768,5437756.176064661,-0.00070479606310569,-0.0002286861436549416,-0.04761099194507484
ons.household_composition.lone_households_over_65@2025,ons_household_composition,4254000.0,4252432.091497421,4248398.414824963,-0.00036857275566025747,-0.0013167807181564137,0.09482079624961563
ons.household_composition.lone_households_under_65@2025,ons_household_composition,4316000.0,4318892.271175861,4322439.578588963,0.0006701277052505465,0.0014920246962378486,0.08218969909873021
ons.household_composition.lone_parent_dependent_children_households@2025,ons_household_composition,1835000.0,1836541.8386135101,1837227.925176859,0.0008402390264360391,0.0012141281617759684,0.03738891353399292
ons.land.corporate_land_value@2025,ons_land,2103053000000.0,2104176810488.435,2103604690730.7883,0.0005343709780186512,0.00026232849613791475,-0.02720424818807365
ons.land.household_land_value@2025,ons_land,4559831000000.0,4565947015244.548,4563374916325.898,0.0013412811230389572,0.000777203437122656,-0.056407768591630124
ons.land.land_value@2025,ons_land,7117771000000.0,6670123826357.194,6666979607884.736,-0.0628914829716783,-0.06333322498226814,0.044174201058982954
ons.population.age_0_9_by_region@2025,ons_population,7553013.0,7548459.472192787,7548722.283398651,-0.0006028756745438365,-0.0005680801292609205,-0.0034795545282915942
ons.population.age_10_19_by_region@2025,ons_population,8331437.0,8333422.468993913,8332644.024840746,0.0002383105092090815,0.00014487594886045167,-0.009343456034862982
ons.population.age_20_29_by_region@2025,ons_population,8715225.0,8720363.863340972,8720482.013663668,0.0005896420736093436,0.000603198846119083,0.0013556772509739409
ons.population.age_30_39_by_region@2025,ons_population,9572397.0,9578059.739127213,9568319.801818706,0.0005915696065690898,-0.0004259328338862152,-0.01656367726828746
ons.population.age_40_49_by_region@2025,ons_population,8622506.0,8628194.977913845,8626453.783576507,0.0006597824244883484,0.00045784642846373447,-0.02019359960246139
ons.population.age_50_59_by_region@2025,ons_population,9036816.0,9042277.203098414,9045035.894011678,0.0006043282388857387,0.0009096006836565195,0.030527244477078084
ons.population.age_60_69_by_region@2025,ons_population,7861034.0,7861485.1418612115,7860634.059489641,5.738963362981365e-05,-5.0876323694651546e-05,-0.0006513309935162106
ons.population.age_70_79_by_region@2025,ons_population,5998605.0,6000614.517294719,5998942.530552461,0.0003349974360236895,5.6268174427356365e-05,-0.027872926159633316
ons.population.age_80_89_by_region@2025,ons_population,2965168.0,2966814.0157957296,2963996.148547109,0.0005551172128289488,-0.00039520575322908634,-0.01599114595998625
ons.population.female_0_4@2025,ons_population,1744355.0,1743699.807838207,1743168.7396233138,-0.00037560712228467785,-0.0006800567411371139,0.030444961885243604
ons.population.female_10_14@2025,ons_population,2052052.0,2052205.282996416,2051795.0773920142,7.469742307509357e-05,-0.00012520277653090215,0.005050535345580857
ons.population.female_15_19@2025,ons_population,2002835.0,2004860.128251325,2003983.0051205268,0.0010111308476859584,0.0005731900633485866,-0.04379407843373718
